Year,구분,A. 시도,B. 시군구,Value
2003,주택-전세,0.전국,,59.575
2004,주택-전세,0.전국,,56.099
2005,주택-전세,0.전국,,57.848
2006,주택-전세,0.전국,,61.723
2007,주택-전세,0.전국,,64.102
2008,주택-전세,0.전국,,66.147
2009,주택-전세,0.전국,,68.255
2010,주택-전세,0.전국,,72.822
2011,주택-전세,0.전국,,81.345
2012,주택-전세,0.전국,,82.522
2013,주택-전세,0.전국,,86.404
2014,주택-전세,0.전국,,89.34
2015,주택-전세,0.전국,,93.671
2016,주택-전세,0.전국,,94.908
2017,주택-전세,0.전국,,95.504
2018,주택-전세,0.전국,,93.788
2019,주택-전세,0.전국,,92.603
2020,주택-전세,0.전국,,96.868
2021,주택-전세,0.전국,,103.178
2003,주택-전세,1.수도권,,53.381
2004,주택-전세,1.수도권,,49.16
2005,주택-전세,1.수도권,,51.167
2006,주택-전세,1.수도권,,56.536
2007,주택-전세,1.수도권,,59.735
2008,주택-전세,1.수도권,,61.905
2009,주택-전세,1.수도권,,64.357
2010,주택-전세,1.수도권,,68.314
2011,주택-전세,1.수도권,,75.61
2012,주택-전세,1.수도권,,75.913
2013,주택-전세,1.수도권,,80.61
2014,주택-전세,1.수도권,,84.438
2015,주택-전세,1.수도권,,90.463
2016,주택-전세,1.수도권,,92.31
2017,주택-전세,1.수도권,,93.605
2018,주택-전세,1.수도권,,92.217
2019,주택-전세,1.수도권,,91.519
2020,주택-전세,1.수도권,,96.636
2021,주택-전세,1.수도권,,104.037
2003,주택-전세,2.서울특별시,,54.716
2004,주택-전세,2.서울특별시,,50.45
2005,주택-전세,2.서울특별시,,51.488
2006,주택-전세,2.서울특별시,,56.792
2007,주택-전세,2.서울특별시,,60.036
2008,주택-전세,2.서울특별시,,61.78
2009,주택-전세,2.서울특별시,,65.332
2010,주택-전세,2.서울특별시,,69.358
2011,주택-전세,2.서울특별시,,76.531
2012,주택-전세,2.서울특별시,,76.878
2013,주택-전세,2.서울특별시,,81.932
2014,주택-전세,2.서울특별시,,84.841
2015,주택-전세,2.서울특별시,,90.99
2016,주택-전세,2.서울특별시,,92.765
2017,주택-전세,2.서울특별시,,94.65
2018,주택-전세,2.서울특별시,,94.888
2019,주택-전세,2.서울특별시,,94.464
2020,주택-전세,2.서울특별시,,97.918
2021,주택-전세,2.서울특별시,,102.73
2003,주택-전세,2.서울특별시,강남구,56.209
2004,주택-전세,2.서울특별시,강남구,51.264
2005,주택-전세,2.서울특별시,강남구,55.538
2006,주택-전세,2.서울특별시,강남구,61.824
2007,주택-전세,2.서울특별시,강남구,62.588
2008,주택-전세,2.서울특별시,강남구,60.721
2009,주택-전세,2.서울특별시,강남구,64.23
2010,주택-전세,2.서울특별시,강남구,70.454
2011,주택-전세,2.서울특별시,강남구,77.536
2012,주택-전세,2.서울특별시,강남구,74.754
2013,주택-전세,2.서울특별시,강남구,80.708
2014,주택-전세,2.서울특별시,강남구,82.85
2015,주택-전세,2.서울특별시,강남구,91.162
2016,주택-전세,2.서울특별시,강남구,91.97
2017,주택-전세,2.서울특별시,강남구,94.531
2018,주택-전세,2.서울특별시,강남구,92.964
2019,주택-전세,2.서울특별시,강남구,91.352
2020,주택-전세,2.서울특별시,강남구,97.796
2021,주택-전세,2.서울특별시,강남구,103.362
2003,주택-전세,2.서울특별시,강동구,58.992
2004,주택-전세,2.서울특별시,강동구,54.766
2005,주택-전세,2.서울특별시,강동구,56.375
2006,주택-전세,2.서울특별시,강동구,61.014
2007,주택-전세,2.서울특별시,강동구,61.47
2008,주택-전세,2.서울특별시,강동구,57.29
2009,주택-전세,2.서울특별시,강동구,62.647
2010,주택-전세,2.서울특별시,강동구,68.081
2011,주택-전세,2.서울특별시,강동구,76.133
2012,주택-전세,2.서울특별시,강동구,79.637
2013,주택-전세,2.서울특별시,강동구,81.774
2014,주택-전세,2.서울특별시,강동구,84.577
2015,주택-전세,2.서울특별시,강동구,94.842
2016,주택-전세,2.서울특별시,강동구,94.333
2017,주택-전세,2.서울특별시,강동구,98.079
2018,주택-전세,2.서울특별시,강동구,97.038
2019,주택-전세,2.서울특별시,강동구,92.708
2020,주택-전세,2.서울특별시,강동구,97.644
2021,주택-전세,2.서울특별시,강동구,103.597
2003,주택-전세,2.서울특별시,강북구,59.312
2004,주택-전세,2.서울특별시,강북구,53.567
2005,주택-전세,2.서울특별시,강북구,53.2
2006,주택-전세,2.서울특별시,강북구,54.373
2007,주택-전세,2.서울특별시,강북구,61.083
2008,주택-전세,2.서울특별시,강북구,67.832
2009,주택-전세,2.서울특별시,강북구,71.122
2010,주택-전세,2.서울특별시,강북구,74.227
2011,주택-전세,2.서울특별시,강북구,80.132
2012,주택-전세,2.서울특별시,강북구,81.052
2013,주택-전세,2.서울특별시,강북구,86.751
2014,주택-전세,2.서울특별시,강북구,89.305
2015,주택-전세,2.서울특별시,강북구,93.897
2016,주택-전세,2.서울특별시,강북구,95.001
2017,주택-전세,2.서울특별시,강북구,95.276
2018,주택-전세,2.서울특별시,강북구,95.851
2019,주택-전세,2.서울특별시,강북구,94.916
2020,주택-전세,2.서울특별시,강북구,97.822
2021,주택-전세,2.서울특별시,강북구,102.042
2003,주택-전세,2.서울특별시,강서구,52.88
2004,주택-전세,2.서울특별시,강서구,46.713
2005,주택-전세,2.서울특별시,강서구,45.845
2006,주택-전세,2.서울특별시,강서구,52.076
2007,주택-전세,2.서울특별시,강서구,54.624
2008,주택-전세,2.서울특별시,강서구,57.961
2009,주택-전세,2.서울특별시,강서구,64.549
2010,주택-전세,2.서울특별시,강서구,69.535
2011,주택-전세,2.서울특별시,강서구,76.383
2012,주택-전세,2.서울특별시,강서구,76.165
2013,주택-전세,2.서울특별시,강서구,81.32
2014,주택-전세,2.서울특별시,강서구,84.395
2015,주택-전세,2.서울특별시,강서구,90.595
2016,주택-전세,2.서울특별시,강서구,92.942
2017,주택-전세,2.서울특별시,강서구,94.789
2018,주택-전세,2.서울특별시,강서구,95.602
2019,주택-전세,2.서울특별시,강서구,95.865
2020,주택-전세,2.서울특별시,강서구,98.576
2021,주택-전세,2.서울특별시,강서구,101.855
2003,주택-전세,2.서울특별시,관악구,54.408
2004,주택-전세,2.서울특별시,관악구,51.568
2005,주택-전세,2.서울특별시,관악구,51.601
2006,주택-전세,2.서울특별시,관악구,56.928
2007,주택-전세,2.서울특별시,관악구,62.166
2008,주택-전세,2.서울특별시,관악구,63.158
2009,주택-전세,2.서울특별시,관악구,68.224
2010,주택-전세,2.서울특별시,관악구,70.416
2011,주택-전세,2.서울특별시,관악구,78.12
2012,주택-전세,2.서울특별시,관악구,79.434
2013,주택-전세,2.서울특별시,관악구,83.39
2014,주택-전세,2.서울특별시,관악구,84.951
2015,주택-전세,2.서울특별시,관악구,89.258
2016,주택-전세,2.서울특별시,관악구,92.18
2017,주택-전세,2.서울특별시,관악구,95.248
2018,주택-전세,2.서울특별시,관악구,95.848
2019,주택-전세,2.서울특별시,관악구,96.009
2020,주택-전세,2.서울특별시,관악구,98.368
2021,주택-전세,2.서울특별시,관악구,101.458
2003,주택-전세,2.서울특별시,광진구,46.59
2004,주택-전세,2.서울특별시,광진구,43.374
2005,주택-전세,2.서울특별시,광진구,44.465
2006,주택-전세,2.서울특별시,광진구,49.904
2007,주택-전세,2.서울특별시,광진구,54.202
2008,주택-전세,2.서울특별시,광진구,56.821
2009,주택-전세,2.서울특별시,광진구,62.392
2010,주택-전세,2.서울특별시,광진구,68.076
2011,주택-전세,2.서울특별시,광진구,77.595
2012,주택-전세,2.서울특별시,광진구,78.138
2013,주택-전세,2.서울특별시,광진구,84.041
2014,주택-전세,2.서울특별시,광진구,87.43
2015,주택-전세,2.서울특별시,광진구,93.15
2016,주택-전세,2.서울특별시,광진구,94.159
2017,주택-전세,2.서울특별시,광진구,95.265
2018,주택-전세,2.서울특별시,광진구,95.566
2019,주택-전세,2.서울특별시,광진구,95.893
2020,주택-전세,2.서울특별시,광진구,98.337
2021,주택-전세,2.서울특별시,광진구,102.043
2003,주택-전세,2.서울특별시,구로구,46.189
2004,주택-전세,2.서울특별시,구로구,43.042
2005,주택-전세,2.서울특별시,구로구,44.3
2006,주택-전세,2.서울특별시,구로구,49.346
2007,주택-전세,2.서울특별시,구로구,53.839
2008,주택-전세,2.서울특별시,구로구,57.841
2009,주택-전세,2.서울특별시,구로구,59.665
2010,주택-전세,2.서울특별시,구로구,64.115
2011,주택-전세,2.서울특별시,구로구,72.417
2012,주택-전세,2.서울특별시,구로구,71.857
2013,주택-전세,2.서울특별시,구로구,77.452
2014,주택-전세,2.서울특별시,구로구,82.401
2015,주택-전세,2.서울특별시,구로구,89.466
2016,주택-전세,2.서울특별시,구로구,92.761
2017,주택-전세,2.서울특별시,구로구,95.115
2018,주택-전세,2.서울특별시,구로구,95.27
2019,주택-전세,2.서울특별시,구로구,95.155
2020,주택-전세,2.서울특별시,구로구,97.981
2021,주택-전세,2.서울특별시,구로구,102.395
2003,주택-전세,2.서울특별시,금천구,59.721
2004,주택-전세,2.서울특별시,금천구,56.747
2005,주택-전세,2.서울특별시,금천구,58.863
2006,주택-전세,2.서울특별시,금천구,63.923
2007,주택-전세,2.서울특별시,금천구,67.162
2008,주택-전세,2.서울특별시,금천구,73.547
2009,주택-전세,2.서울특별시,금천구,75.648
2010,주택-전세,2.서울특별시,금천구,77.084
2011,주택-전세,2.서울특별시,금천구,83.842
2012,주택-전세,2.서울특별시,금천구,80.997
2013,주택-전세,2.서울특별시,금천구,85.214
2014,주택-전세,2.서울특별시,금천구,87.902
2015,주택-전세,2.서울특별시,금천구,91.201
2016,주택-전세,2.서울특별시,금천구,93.359
2017,주택-전세,2.서울특별시,금천구,95.53
2018,주택-전세,2.서울특별시,금천구,96.405
2019,주택-전세,2.서울특별시,금천구,96.935
2020,주택-전세,2.서울특별시,금천구,99.049
2021,주택-전세,2.서울특별시,금천구,101.769
2003,주택-전세,2.서울특별시,노원구,45.972
2004,주택-전세,2.서울특별시,노원구,43.823
2005,주택-전세,2.서울특별시,노원구,43.82
2006,주택-전세,2.서울특별시,노원구,49.857
2007,주택-전세,2.서울특별시,노원구,53.808
2008,주택-전세,2.서울특별시,노원구,57.335
2009,주택-전세,2.서울특별시,노원구,60.525
2010,주택-전세,2.서울특별시,노원구,63.428
2011,주택-전세,2.서울특별시,노원구,72.563
2012,주택-전세,2.서울특별시,노원구,70.131
2013,주택-전세,2.서울특별시,노원구,76.395
2014,주택-전세,2.서울특별시,노원구,81.019
2015,주택-전세,2.서울특별시,노원구,90.887
2016,주택-전세,2.서울특별시,노원구,92.376
2017,주택-전세,2.서울특별시,노원구,92.806
2018,주택-전세,2.서울특별시,노원구,92.442
2019,주택-전세,2.서울특별시,노원구,92.899
2020,주택-전세,2.서울특별시,노원구,96.082
2021,주택-전세,2.서울특별시,노원구,103.68
2003,주택-전세,2.서울특별시,도봉구,56.137
2004,주택-전세,2.서울특별시,도봉구,50.932
2005,주택-전세,2.서울특별시,도봉구,51.662
2006,주택-전세,2.서울특별시,도봉구,56.966
2007,주택-전세,2.서울특별시,도봉구,61.454
2008,주택-전세,2.서울특별시,도봉구,65.597
2009,주택-전세,2.서울특별시,도봉구,68.636
2010,주택-전세,2.서울특별시,도봉구,71.144
2011,주택-전세,2.서울특별시,도봉구,79.712
2012,주택-전세,2.서울특별시,도봉구,79.292
2013,주택-전세,2.서울특별시,도봉구,85.205
2014,주택-전세,2.서울특별시,도봉구,88.913
2015,주택-전세,2.서울특별시,도봉구,94.884
2016,주택-전세,2.서울특별시,도봉구,97.079
2017,주택-전세,2.서울특별시,도봉구,97.145
2018,주택-전세,2.서울특별시,도봉구,97.182
2019,주택-전세,2.서울특별시,도봉구,96.421
2020,주택-전세,2.서울특별시,도봉구,98.658
2021,주택-전세,2.서울특별시,도봉구,102.925
2003,주택-전세,2.서울특별시,동대문구,60.615
2004,주택-전세,2.서울특별시,동대문구,53.927
2005,주택-전세,2.서울특별시,동대문구,51.097
2006,주택-전세,2.서울특별시,동대문구,56.004
2007,주택-전세,2.서울특별시,동대문구,61.306
2008,주택-전세,2.서울특별시,동대문구,67.212
2009,주택-전세,2.서울특별시,동대문구,68.866
2010,주택-전세,2.서울특별시,동대문구,71.524
2011,주택-전세,2.서울특별시,동대문구,78.823
2012,주택-전세,2.서울특별시,동대문구,78.225
2013,주택-전세,2.서울특별시,동대문구,82.529
2014,주택-전세,2.서울특별시,동대문구,85.825
2015,주택-전세,2.서울특별시,동대문구,93.161
2016,주택-전세,2.서울특별시,동대문구,95.102
2017,주택-전세,2.서울특별시,동대문구,95.979
2018,주택-전세,2.서울특별시,동대문구,96.224
2019,주택-전세,2.서울특별시,동대문구,95.719
2020,주택-전세,2.서울특별시,동대문구,98.313
2021,주택-전세,2.서울특별시,동대문구,102.431
2003,주택-전세,2.서울특별시,동작구,52.498
2004,주택-전세,2.서울특별시,동작구,49.716
2005,주택-전세,2.서울특별시,동작구,52.156
2006,주택-전세,2.서울특별시,동작구,56.726
2007,주택-전세,2.서울특별시,동작구,60.312
2008,주택-전세,2.서울특별시,동작구,61.338
2009,주택-전세,2.서울특별시,동작구,63.6
2010,주택-전세,2.서울특별시,동작구,66.774
2011,주택-전세,2.서울특별시,동작구,73.332
2012,주택-전세,2.서울특별시,동작구,75.026
2013,주택-전세,2.서울특별시,동작구,80.891
2014,주택-전세,2.서울특별시,동작구,83.909
2015,주택-전세,2.서울특별시,동작구,88.427
2016,주택-전세,2.서울특별시,동작구,90.613
2017,주택-전세,2.서울특별시,동작구,93.298
2018,주택-전세,2.서울특별시,동작구,93.973
2019,주택-전세,2.서울특별시,동작구,93.595
2020,주택-전세,2.서울특별시,동작구,97.445
2021,주택-전세,2.서울특별시,동작구,103.161
2003,주택-전세,2.서울특별시,마포구,58.179
2004,주택-전세,2.서울특별시,마포구,52.336
2005,주택-전세,2.서울특별시,마포구,51.754
2006,주택-전세,2.서울특별시,마포구,57.209
2007,주택-전세,2.서울특별시,마포구,59.46
2008,주택-전세,2.서울특별시,마포구,61.367
2009,주택-전세,2.서울특별시,마포구,64.207
2010,주택-전세,2.서울특별시,마포구,68.726
2011,주택-전세,2.서울특별시,마포구,76.127
2012,주택-전세,2.서울특별시,마포구,77.009
2013,주택-전세,2.서울특별시,마포구,80.06
2014,주택-전세,2.서울특별시,마포구,83.048
2015,주택-전세,2.서울특별시,마포구,86.857
2016,주택-전세,2.서울특별시,마포구,90.144
2017,주택-전세,2.서울특별시,마포구,92.736
2018,주택-전세,2.서울특별시,마포구,94.815
2019,주택-전세,2.서울특별시,마포구,94.269
2020,주택-전세,2.서울특별시,마포구,98.509
2021,주택-전세,2.서울특별시,마포구,102.327
2003,주택-전세,2.서울특별시,서대문구,64.027
2004,주택-전세,2.서울특별시,서대문구,54.175
2005,주택-전세,2.서울특별시,서대문구,52.622
2006,주택-전세,2.서울특별시,서대문구,56.145
2007,주택-전세,2.서울특별시,서대문구,59.208
2008,주택-전세,2.서울특별시,서대문구,64.803
2009,주택-전세,2.서울특별시,서대문구,65.745
2010,주택-전세,2.서울특별시,서대문구,70.051
2011,주택-전세,2.서울특별시,서대문구,75.767
2012,주택-전세,2.서울특별시,서대문구,78.178
2013,주택-전세,2.서울특별시,서대문구,84.322
2014,주택-전세,2.서울특별시,서대문구,86.922
2015,주택-전세,2.서울특별시,서대문구,91.56
2016,주택-전세,2.서울특별시,서대문구,94.458
2017,주택-전세,2.서울특별시,서대문구,97.174
2018,주택-전세,2.서울특별시,서대문구,98.222
2019,주택-전세,2.서울특별시,서대문구,97.16
2020,주택-전세,2.서울특별시,서대문구,98.893
2021,주택-전세,2.서울특별시,서대문구,102.319
2003,주택-전세,2.서울특별시,서초구,53.765
2004,주택-전세,2.서울특별시,서초구,51.077
2005,주택-전세,2.서울특별시,서초구,58.09
2006,주택-전세,2.서울특별시,서초구,62.743
2007,주택-전세,2.서울특별시,서초구,63.783
2008,주택-전세,2.서울특별시,서초구,58.772
2009,주택-전세,2.서울특별시,서초구,64.629
2010,주택-전세,2.서울특별시,서초구,69.289
2011,주택-전세,2.서울특별시,서초구,75.584
2012,주택-전세,2.서울특별시,서초구,77.837
2013,주택-전세,2.서울특별시,서초구,81.76
2014,주택-전세,2.서울특별시,서초구,84.245
2015,주택-전세,2.서울특별시,서초구,92.016
2016,주택-전세,2.서울특별시,서초구,91.962
2017,주택-전세,2.서울특별시,서초구,91.726
2018,주택-전세,2.서울특별시,서초구,90.352
2019,주택-전세,2.서울특별시,서초구,89.498
2020,주택-전세,2.서울특별시,서초구,95.594
2021,주택-전세,2.서울특별시,서초구,103.572
2003,주택-전세,2.서울특별시,성동구,51.718
2004,주택-전세,2.서울특별시,성동구,50.758
2005,주택-전세,2.서울특별시,성동구,51.679
2006,주택-전세,2.서울특별시,성동구,55.393
2007,주택-전세,2.서울특별시,성동구,57.512
2008,주택-전세,2.서울특별시,성동구,57.821
2009,주택-전세,2.서울특별시,성동구,60.018
2010,주택-전세,2.서울특별시,성동구,64.367
2011,주택-전세,2.서울특별시,성동구,72.652
2012,주택-전세,2.서울특별시,성동구,72.901
2013,주택-전세,2.서울특별시,성동구,79.512
2014,주택-전세,2.서울특별시,성동구,82.824
2015,주택-전세,2.서울특별시,성동구,90.698
2016,주택-전세,2.서울특별시,성동구,92.345
2017,주택-전세,2.서울특별시,성동구,93.755
2018,주택-전세,2.서울특별시,성동구,93.983
2019,주택-전세,2.서울특별시,성동구,94.028
2020,주택-전세,2.서울특별시,성동구,98.004
2021,주택-전세,2.서울특별시,성동구,101.984
2003,주택-전세,2.서울특별시,성북구,52.215
2004,주택-전세,2.서울특별시,성북구,49.373
2005,주택-전세,2.서울특별시,성북구,49.133
2006,주택-전세,2.서울특별시,성북구,54.265
2007,주택-전세,2.서울특별시,성북구,60.662
2008,주택-전세,2.서울특별시,성북구,65.485
2009,주택-전세,2.서울특별시,성북구,67.924
2010,주택-전세,2.서울특별시,성북구,69.986
2011,주택-전세,2.서울특별시,성북구,76.934
2012,주택-전세,2.서울특별시,성북구,77.754
2013,주택-전세,2.서울특별시,성북구,81.497
2014,주택-전세,2.서울특별시,성북구,84.412
2015,주택-전세,2.서울특별시,성북구,89.168
2016,주택-전세,2.서울특별시,성북구,91.392
2017,주택-전세,2.서울특별시,성북구,92.923
2018,주택-전세,2.서울특별시,성북구,95.136
2019,주택-전세,2.서울특별시,성북구,94.498
2020,주택-전세,2.서울특별시,성북구,97.461
2021,주택-전세,2.서울특별시,성북구,102.508
2003,주택-전세,2.서울특별시,송파구,57.417
2004,주택-전세,2.서울특별시,송파구,50.609
2005,주택-전세,2.서울특별시,송파구,53.724
2006,주택-전세,2.서울특별시,송파구,57.408
2007,주택-전세,2.서울특별시,송파구,58.672
2008,주택-전세,2.서울특별시,송파구,55.308
2009,주택-전세,2.서울특별시,송파구,61.139
2010,주택-전세,2.서울특별시,송파구,67.075
2011,주택-전세,2.서울특별시,송파구,75.083
2012,주택-전세,2.서울특별시,송파구,75.446
2013,주택-전세,2.서울특별시,송파구,81.898
2014,주택-전세,2.서울특별시,송파구,83.497
2015,주택-전세,2.서울특별시,송파구,90.746
2016,주택-전세,2.서울특별시,송파구,90.811
2017,주택-전세,2.서울특별시,송파구,93.954
2018,주택-전세,2.서울특별시,송파구,91.501
2019,주택-전세,2.서울특별시,송파구,91.947
2020,주택-전세,2.서울특별시,송파구,97.513
2021,주택-전세,2.서울특별시,송파구,103.844
2003,주택-전세,2.서울특별시,양천구,49.033
2004,주택-전세,2.서울특별시,양천구,45.697
2005,주택-전세,2.서울특별시,양천구,48.835
2006,주택-전세,2.서울특별시,양천구,54.727
2007,주택-전세,2.서울특별시,양천구,55.555
2008,주택-전세,2.서울특별시,양천구,59.416
2009,주택-전세,2.서울특별시,양천구,64.648
2010,주택-전세,2.서울특별시,양천구,69.362
2011,주택-전세,2.서울특별시,양천구,74.723
2012,주택-전세,2.서울특별시,양천구,75.28
2013,주택-전세,2.서울특별시,양천구,79.659
2014,주택-전세,2.서울특별시,양천구,83.687
2015,주택-전세,2.서울특별시,양천구,89.349
2016,주택-전세,2.서울특별시,양천구,92.481
2017,주택-전세,2.서울특별시,양천구,94.676
2018,주택-전세,2.서울특별시,양천구,95.673
2019,주택-전세,2.서울특별시,양천구,96.204
2020,주택-전세,2.서울특별시,양천구,98.927
2021,주택-전세,2.서울특별시,양천구,103.166
2003,주택-전세,2.서울특별시,영등포구,50.657
2004,주택-전세,2.서울특별시,영등포구,46.719
2005,주택-전세,2.서울특별시,영등포구,47.641
2006,주택-전세,2.서울특별시,영등포구,53.639
2007,주택-전세,2.서울특별시,영등포구,56.949
2008,주택-전세,2.서울특별시,영등포구,57.601
2009,주택-전세,2.서울특별시,영등포구,60.444
2010,주택-전세,2.서울특별시,영등포구,65.934
2011,주택-전세,2.서울특별시,영등포구,72.863
2012,주택-전세,2.서울특별시,영등포구,74.443
2013,주택-전세,2.서울특별시,영등포구,81.835
2014,주택-전세,2.서울특별시,영등포구,84.16
2015,주택-전세,2.서울특별시,영등포구,89.789
2016,주택-전세,2.서울특별시,영등포구,92.435
2017,주택-전세,2.서울특별시,영등포구,94.611
2018,주택-전세,2.서울특별시,영등포구,96.179
2019,주택-전세,2.서울특별시,영등포구,96.103
2020,주택-전세,2.서울특별시,영등포구,98.592
2021,주택-전세,2.서울특별시,영등포구,103.091
2003,주택-전세,2.서울특별시,용산구,61.455
2004,주택-전세,2.서울특별시,용산구,59.33
2005,주택-전세,2.서울특별시,용산구,60.822
2006,주택-전세,2.서울특별시,용산구,65.145
2007,주택-전세,2.서울특별시,용산구,66.033
2008,주택-전세,2.서울특별시,용산구,68.163
2009,주택-전세,2.서울특별시,용산구,69.238
2010,주택-전세,2.서울특별시,용산구,73.715
2011,주택-전세,2.서울특별시,용산구,79.911
2012,주택-전세,2.서울특별시,용산구,81.569
2013,주택-전세,2.서울특별시,용산구,86.195
2014,주택-전세,2.서울특별시,용산구,88.882
2015,주택-전세,2.서울특별시,용산구,92.228
2016,주택-전세,2.서울특별시,용산구,94.342
2017,주택-전세,2.서울특별시,용산구,95.884
2018,주택-전세,2.서울특별시,용산구,96.097
2019,주택-전세,2.서울특별시,용산구,95.618
2020,주택-전세,2.서울특별시,용산구,98.21
2021,주택-전세,2.서울특별시,용산구,102.253
2003,주택-전세,2.서울특별시,은평구,62.473
2004,주택-전세,2.서울특별시,은평구,56.801
2005,주택-전세,2.서울특별시,은평구,56.495
2006,주택-전세,2.서울특별시,은평구,66.881
2007,주택-전세,2.서울특별시,은평구,70.86
2008,주택-전세,2.서울특별시,은평구,70.525
2009,주택-전세,2.서울특별시,은평구,71.655
2010,주택-전세,2.서울특별시,은평구,74.443
2011,주택-전세,2.서울특별시,은평구,78.704
2012,주택-전세,2.서울특별시,은평구,79.692
2013,주택-전세,2.서울특별시,은평구,83.233
2014,주택-전세,2.서울특별시,은평구,85.753
2015,주택-전세,2.서울특별시,은평구,89.776
2016,주택-전세,2.서울특별시,은평구,92.054
2017,주택-전세,2.서울특별시,은평구,94.07
2018,주택-전세,2.서울특별시,은평구,95.108
2019,주택-전세,2.서울특별시,은평구,94.822
2020,주택-전세,2.서울특별시,은평구,97.532
2021,주택-전세,2.서울특별시,은평구,102.829
2003,주택-전세,2.서울특별시,종로구,68.062
2004,주택-전세,2.서울특별시,종로구,63.153
2005,주택-전세,2.서울특별시,종로구,63.869
2006,주택-전세,2.서울특별시,종로구,68.408
2007,주택-전세,2.서울특별시,종로구,70.782
2008,주택-전세,2.서울특별시,종로구,73.875
2009,주택-전세,2.서울특별시,종로구,75.376
2010,주택-전세,2.서울특별시,종로구,77.524
2011,주택-전세,2.서울특별시,종로구,82.912
2012,주택-전세,2.서울특별시,종로구,83.314
2013,주택-전세,2.서울특별시,종로구,86.033
2014,주택-전세,2.서울특별시,종로구,87.201
2015,주택-전세,2.서울특별시,종로구,90.364
2016,주택-전세,2.서울특별시,종로구,92.234
2017,주택-전세,2.서울특별시,종로구,94.892
2018,주택-전세,2.서울특별시,종로구,97.695
2019,주택-전세,2.서울특별시,종로구,97.474
2020,주택-전세,2.서울특별시,종로구,99.198
2021,주택-전세,2.서울특별시,종로구,102.443
2003,주택-전세,2.서울특별시,중구,58.728
2004,주택-전세,2.서울특별시,중구,55.05
2005,주택-전세,2.서울특별시,중구,56.331
2006,주택-전세,2.서울특별시,중구,61.958
2007,주택-전세,2.서울특별시,중구,64.018
2008,주택-전세,2.서울특별시,중구,65.162
2009,주택-전세,2.서울특별시,중구,68.622
2010,주택-전세,2.서울특별시,중구,72.435
2011,주택-전세,2.서울특별시,중구,78.775
2012,주택-전세,2.서울특별시,중구,79.363
2013,주택-전세,2.서울특별시,중구,85.491
2014,주택-전세,2.서울특별시,중구,88.253
2015,주택-전세,2.서울특별시,중구,91.851
2016,주택-전세,2.서울특별시,중구,93.536
2017,주택-전세,2.서울특별시,중구,96.295
2018,주택-전세,2.서울특별시,중구,97.689
2019,주택-전세,2.서울특별시,중구,97.167
2020,주택-전세,2.서울특별시,중구,99.143
2021,주택-전세,2.서울특별시,중구,102.467
2003,주택-전세,2.서울특별시,중랑구,59.904
2004,주택-전세,2.서울특별시,중랑구,55.426
2005,주택-전세,2.서울특별시,중랑구,53.837
2006,주택-전세,2.서울특별시,중랑구,59.579
2007,주택-전세,2.서울특별시,중랑구,66.438
2008,주택-전세,2.서울특별시,중랑구,70.055
2009,주택-전세,2.서울특별시,중랑구,72.105
2010,주택-전세,2.서울특별시,중랑구,74.025
2011,주택-전세,2.서울특별시,중랑구,80.665
2012,주택-전세,2.서울특별시,중랑구,81.326
2013,주택-전세,2.서울특별시,중랑구,86.728
2014,주택-전세,2.서울특별시,중랑구,89.075
2015,주택-전세,2.서울특별시,중랑구,93.141
2016,주택-전세,2.서울특별시,중랑구,94.441
2017,주택-전세,2.서울특별시,중랑구,95.787
2018,주택-전세,2.서울특별시,중랑구,96.537
2019,주택-전세,2.서울특별시,중랑구,96.268
2020,주택-전세,2.서울특별시,중랑구,98.395
2021,주택-전세,2.서울특별시,중랑구,101.944
2003,주택-전세,3.인천광역시,,55.162
2004,주택-전세,3.인천광역시,,50.227
2005,주택-전세,3.인천광역시,,50.1
2006,주택-전세,3.인천광역시,,54.53
2007,주택-전세,3.인천광역시,,58.175
2008,주택-전세,3.인천광역시,,65.199
2009,주택-전세,3.인천광역시,,66.479
2010,주택-전세,3.인천광역시,,69.849
2011,주택-전세,3.인천광역시,,72.82
2012,주택-전세,3.인천광역시,,73.514
2013,주택-전세,3.인천광역시,,78.015
2014,주택-전세,3.인천광역시,,81.808
2015,주택-전세,3.인천광역시,,86.712
2016,주택-전세,3.인천광역시,,88.664
2017,주택-전세,3.인천광역시,,89.905
2018,주택-전세,3.인천광역시,,88.943
2019,주택-전세,3.인천광역시,,88.513
2020,주택-전세,3.인천광역시,,94.391
2021,주택-전세,3.인천광역시,,104.628
2003,주택-전세,3.인천광역시,계양구,52.137
2004,주택-전세,3.인천광역시,계양구,47.376
2005,주택-전세,3.인천광역시,계양구,46.84
2006,주택-전세,3.인천광역시,계양구,53.179
2007,주택-전세,3.인천광역시,계양구,58.541
2008,주택-전세,3.인천광역시,계양구,66.295
2009,주택-전세,3.인천광역시,계양구,67.295
2010,주택-전세,3.인천광역시,계양구,71.575
2011,주택-전세,3.인천광역시,계양구,72.516
2012,주택-전세,3.인천광역시,계양구,73.11
2013,주택-전세,3.인천광역시,계양구,76.777
2014,주택-전세,3.인천광역시,계양구,81.821
2015,주택-전세,3.인천광역시,계양구,88.033
2016,주택-전세,3.인천광역시,계양구,89.882
2017,주택-전세,3.인천광역시,계양구,91.008
2018,주택-전세,3.인천광역시,계양구,90.407
2019,주택-전세,3.인천광역시,계양구,90.911
2020,주택-전세,3.인천광역시,계양구,95.33
